Ido,Idp,Fecha,Nom_art,Tipo_art,Servicio,Precio_art,Cantidad,Monto_trans,Tipo_trans,GPR,Hora_venta,Id_Orden,Id_Pagar,Ref
41.231,41.232,2023-01-24,Aalopuri,Comida rapida,Restaurante,20.00,7,140.00,Efectivo,Sr.,Media noche,41.231,41.232,787
42.231,42.232,2023-01-25,Panipuri,Comida rapida,Restaurante,20.00,8,160.00,Efectivo,Sra.,Tarde/noche,42.231,42.232,788
43.231,43.232,2023-01-25,Sandwich,Comida rapida,Domicilio,60.00,7,420.00,Efectivo,Sr.,Media noche,43.231,43.232,789
44.231,44.232,2023-01-25,Panipuri,Comida rapida,Domicilio,20.00,3,60.00,Efectivo,Sr.,Tarde/noche,44.231,44.232,790
45.231,45.232,2023-01-25,Panipuri,Comida rapida,Restaurante,20.00,9,180.00,Efectivo,Sr.,Tarde/noche,45.231,45.232,791
46.231,46.232,2023-01-26,Vadapav,Comida rapida,Domicilio,20.00,14,280.00,Efectivo,Sra.,Maniana,46.231,46.232,792
47.231,47.232,2023-01-26,Frankie,Comida rapida,Restaurante,50.00,15,750.00,Efectivo,Sr.,Media noche,47.231,47.232,793
48.231,48.232,2023-01-26,Sandwich,Comida rapida,Restaurante,60.00,13,780.00,Cheque,Sr.,Tarde/noche,48.231,48.232,794
49.231,49.232,2023-01-27,Frankie,Comida rapida,Restaurante,50.00,8,400.00,Virtual,Sra.,Noche,49.231,49.232,795
50.231,50.232,2023-01-27,Panipuri,Comida rapida,Restaurante,20.00,14,280.00,Virtual,Sr.,Maniana,50.231,50.232,796
51.231,51.232,2023-01-27,Jugo cania de azucar,Bebidas,Domicilio,25.00,7,175.00,Virtual,Sr.,Tarde,51.231,51.232,797
52.231,52.232,2023-01-28,Frankie,Comida rapida,Domicilio,50.00,2,100.00,Efectivo,Sra.,Noche,52.231,52.232,798
53.231,53.232,2023-01-28,Panipuri,Comida rapida,Restaurante,20.00,7,140.00,Efectivo,Sr.,Noche,53.231,53.232,799
54.231,54.232,2023-01-28,Aalopuri,Comida rapida,Domicilio,20.00,15,300.00,Virtual,Sra.,Noche,54.231,54.232,800
55.231,55.232,2023-01-28,Vadapav,Comida rapida,Restaurante,20.00,13,260.00,Virtual,Sr.,Tarde,55.231,55.232,801
56.231,56.232,2023-01-29,Frankie,Comida rapida,Restaurante,50.00,7,350.00,Cheque,Sr.,Tarde,56.231,56.232,802
57.231,57.232,2023-01-30,Cafe frio,Bebidas,Restaurante,40.00,14,560.00,Efectivo,Sr.,Tarde,57.231,57.232,803
58.231,58.232,2023-01-30,Frankie,Comida rapida,Restaurante,50.00,13,650.00,Virtual,Sra.,Tarde/noche,58.231,58.232,804
59.231,59.232,2023-01-31,Cafe frio,Bebidas,Domicilio,40.00,12,480.00,Efectivo,Sr.,Maniana,59.231,59.232,805
60.231,60.232,2023-01-31,Sandwich,Comida rapida,Domicilio,60.00,3,180.00,Efectivo,Sra.,Tarde/noche,60.231,60.232,806
61.231,61.232,2023-01-31,Aalopuri,Comida rapida,Domicilio,20.00,1,20.00,Virtual,Sr.,Tarde,61.231,61.232,807
62.231,62.232,2023-01-31,Aalopuri,Comida rapida,Domicilio,20.00,3,60.00,Efectivo,Sra.,Media noche,62.231,62.232,808
63.231,63.232,2023-02-01,Jugo cania de azucar,Bebidas,Domicilio,25.00,15,375.00,Cheque,Sr.,Noche,63.231,63.232,809
64.231,64.232,2023-02-01,Jugo cania de azucar,Bebidas,Domicilio,25.00,2,50.00,Efectivo,Sr.,Tarde/noche,64.231,64.232,810
65.231,65.232,2023-02-01,Cafe frio,Bebidas,Domicilio,40.00,15,600.00,Virtual,Sra.,Media noche,65.231,65.232,811
66.231,66.232,2023-02-01,Aalopuri,Comida rapida,Domicilio,20.00,12,240.00,Efectivo,Sra.,Noche,66.231,66.232,812
67.231,67.232,2023-02-02,Cafe frio,Bebidas,Restaurante,40.00,6,240.00,Virtual,Sra.,Tarde,67.231,67.232,813
68.231,68.232,2023-02-02,Aalopuri,Comida rapida,Restaurante,20.00,10,200.00,Efectivo,Sr.,Maniana,68.231,68.232,814
69.231,69.232,2023-02-03,Vadapav,Comida rapida,Restaurante,20.00,11,220.00,Efectivo,Sra.,Media noche,69.231,69.232,815
70.231,70.232,2023-02-03,Aalopuri,Comida rapida,Domicilio,20.00,12,240.00,Cheque,Sra.,Tarde,70.231,70.232,816
71.231,71.232,2023-02-03,Aalopuri,Comida rapida,Domicilio,20.00,13,260.00,Efectivo,Sr.,Tarde,71.231,71.232,817
72.231,72.232,2023-02-03,Frankie,Comida rapida,Domicilio,50.00,8,400.00,Efectivo,Sr.,Tarde,72.231,72.232,818
73.231,73.232,2023-02-13,Aalopuri,Comida rapida,Domicilio,20.00,6,120.00,Cheque,Sra.,Tarde,73.231,73.232,819
74.231,74.232,2023-02-13,Vadapav,Comida rapida,Restaurante,20.00,8,160.00,Efectivo,Sr.,Tarde/noche,74.231,74.232,820
75.231,75.232,2023-02-13,Panipuri,Comida rapida,Restaurante,20.00,7,140.00,Efectivo,Sra.,Tarde,75.231,75.232,821
76.231,76.232,2023-02-13,Sandwich,Comida rapida,Domicilio,60.00,15,900.00,Efectivo,Sra.,Media noche,76.231,76.232,822
77.231,77.232,2023-02-13,Sandwich,Comida rapida,Domicilio,60.00,11,660.00,Efectivo,Sra.,Tarde,77.231,77.232,823
78.231,78.232,2023-02-13,Aalopuri,Comida rapida,Restaurante,20.00,2,40.00,Virtual,Sra.,Tarde/noche,78.231,78.232,824
79.231,79.232,2023-02-13,Panipuri,Comida rapida,Domicilio,20.00,11,220.00,Virtual,Sr.,Media noche,79.231,79.232,825
80.231,80.232,2023-02-14,Vadapav,Comida rapida,Restaurante,20.00,6,120.00,Efectivo,Sra.,Media noche,80.231,80.232,826
81.231,81.232,2023-02-14,Sandwich,Comida rapida,Domicilio,60.00,7,420.00,Efectivo,Sra.,Noche,81.231,81.232,827
82.231,82.232,2023-02-15,Cafe frio,Bebidas,Restaurante,40.00,14,560.00,Cheque,Sr.,Tarde,82.231,82.232,828
83.231,83.232,2023-02-15,Panipuri,Comida rapida,Restaurante,20.00,3,60.00,Virtual,Sra.,Tarde,83.231,83.232,829
84.231,84.232,2023-02-15,Frankie,Comida rapida,Restaurante,50.00,15,750.00,Virtual,Sr.,Tarde/noche,84.231,84.232,830
85.231,85.232,2023-02-16,Jugo cania de azucar,Bebidas,Restaurante,25.00,1,25.00,Cheque,Sra.,Media noche,85.231,85.232,831
86.231,86.232,2023-02-16,Jugo cania de azucar,Bebidas,Restaurante,25.00,9,225.00,Efectivo,Sra.,Tarde/noche,86.231,86.232,832
87.231,87.232,2023-02-16,Cafe frio,Bebidas,Restaurante,40.00,10,400.00,Virtual,Sr.,Tarde/noche,87.231,87.232,833
88.231,88.232,2023-02-17,Aalopuri,Comida rapida,Domicilio,20.00,2,40.00,Cheque,Sra.,Tarde,88.231,88.232,834
89.231,89.232,2023-02-17,Cafe frio,Bebidas,Restaurante,40.00,3,120.00,Virtual,Sra.,Media noche,89.231,89.232,835
90.231,90.232,2023-02-17,Sandwich,Comida rapida,Restaurante,60.00,12,720.00,Efectivo,Sr.,Media noche,90.231,90.232,836
91.231,91.232,2023-02-18,Cafe frio,Bebidas,Restaurante,40.00,15,600.00,Cheque,Sra.,Media noche,91.231,91.232,837
92.231,92.232,2023-02-19,Vadapav,Comida rapida,Domicilio,20.00,15,300.00,Virtual,Sr.,Media noche,92.231,92.232,838
93.231,93.232,2023-02-20,Cafe frio,Bebidas,Domicilio,40.00,8,320.00,Virtual,Sra.,Tarde/noche,93.231,93.232,839
94.231,94.232,2023-02-20,Cafe frio,Bebidas,Restaurante,40.00,13,520.00,Virtual,Sra.,Tarde,94.231,94.232,840
95.231,95.232,2023-02-21,Cafe frio,Bebidas,Domicilio,40.00,12,480.00,Virtual,Sra.,Maniana,95.231,95.232,841
96.231,96.232,2023-02-21,Sandwich,Comida rapida,Restaurante,60.00,8,480.00,Efectivo,Sr.,Media noche,96.231,96.232,842
97.231,97.232,2023-02-22,Frankie,Comida rapida,Domicilio,50.00,9,450.00,Virtual,Sr.,Tarde,97.231,97.232,843
98.231,98.232,2023-02-22,Cafe frio,Bebidas,Restaurante,40.00,6,240.00,Efectivo,Sr.,Maniana,98.231,98.232,844
99.231,99.232,2023-02-22,Aalopuri,Comida rapida,Domicilio,20.00,8,160.00,Efectivo,Sra.,Maniana,99.231,99.232,845
100.231,100.232,2023-02-23,Sandwich,Comida rapida,Restaurante,60.00,14,840.00,Virtual,Sr.,Tarde,100.231,100.232,846
101.231,101.232,2023-02-23,Cafe frio,Bebidas,Restaurante,40.00,6,240.00,Efectivo,Sra.,Maniana,101.231,101.232,847
102.231,102.232,2023-02-23,Jugo cania de azucar,Bebidas,Domicilio,25.00,3,75.00,Virtual,Sra.,Tarde/noche,102.231,102.232,848
103.231,103.232,2023-02-24,Sandwich,Comida rapida,Domicilio,60.00,7,420.00,Efectivo,Sr.,Maniana,103.231,103.232,849
104.231,104.232,2023-02-24,Frankie,Comida rapida,Domicilio,50.00,7,350.00,Virtual,Sra.,Media noche,104.231,104.232,850
105.231,105.232,2023-02-24,Cafe frio,Bebidas,Domicilio,40.00,6,240.00,Efectivo,Sra.,Noche,105.231,105.232,851
106.231,106.232,2023-02-24,Aalopuri,Comida rapida,Domicilio,20.00,3,60.00,Cheque,Sr.,Media noche,106.231,106.232,852
107.231,107.232,2023-02-25,Frankie,Comida rapida,Domicilio,50.00,9,450.00,Efectivo,Sra.,Tarde/noche,107.231,107.232,853
108.231,108.232,2023-02-25,Vadapav,Comida rapida,Domicilio,20.00,2,40.00,Efectivo,Sra.,Maniana,108.231,108.232,854
109.231,109.232,2023-02-26,Frankie,Comida rapida,Restaurante,50.00,11,550.00,Virtual,Sra.,Noche,109.231,109.232,855
110.231,110.232,2023-02-26,Vadapav,Comida rapida,Restaurante,20.00,1,20.00,Virtual,Sr.,Maniana,110.231,110.232,856
111.231,111.232,2023-02-26,Aalopuri,Comida rapida,Domicilio,20.00,6,120.00,Efectivo,Sra.,Media noche,111.231,111.232,857
112.231,112.232,2023-02-26,Frankie,Comida rapida,Restaurante,50.00,8,400.00,Efectivo,Sra.,Tarde,112.231,112.232,858
113.231,113.232,2023-02-27,Frankie,Comida rapida,Domicilio,50.00,8,400.00,Virtual,Sra.,Maniana,113.231,113.232,859
114.231,114.232,2023-02-27,Vadapav,Comida rapida,Restaurante,20.00,9,180.00,Efectivo,Sra.,Noche,114.231,114.232,860
115.231,115.232,2023-02-27,Frankie,Comida rapida,Restaurante,50.00,15,750.00,Efectivo,Sra.,Tarde,115.231,115.232,861
116.231,116.232,2023-02-28,Aalopuri,Comida rapida,Domicilio,20.00,1,20.00,Virtual,Sr.,Media noche,116.231,116.232,862
117.231,117.232,2023-02-28,Frankie,Comida rapida,Domicilio,50.00,6,300.00,Efectivo,Sr.,Noche,117.231,117.232,863
118.231,118.232,2023-03-01,Cafe frio,Bebidas,Domicilio,40.00,8,320.00,Efectivo,Sr.,Noche,118.231,118.232,864
119.231,119.232,2023-03-01,Sandwich,Comida rapida,Restaurante,60.00,10,600.00,Efectivo,Sra.,Media noche,119.231,119.232,865
120.231,120.232,2023-03-01,Jugo cania de azucar,Bebidas,Domicilio,25.00,11,275.00,Efectivo,Sr.,Tarde,120.231,120.232,866
121.231,121.232,2023-03-01,Vadapav,Comida rapida,Restaurante,20.00,8,160.00,Virtual,Sra.,Tarde/noche,121.231,121.232,867
122.231,122.232,2023-03-01,Frankie,Comida rapida,Restaurante,50.00,13,650.00,Cheque,Sra.,Noche,122.231,122.232,868
123.231,123.232,2023-03-02,Jugo cania de azucar,Bebidas,Domicilio,25.00,6,150.00,Virtual,Sr.,Noche,123.231,123.232,869
124.231,124.232,2023-03-02,Aalopuri,Comida rapida,Domicilio,20.00,3,60.00,Efectivo,Sra.,Tarde/noche,124.231,124.232,870
125.231,125.232,2023-03-02,Vadapav,Comida rapida,Restaurante,20.00,6,120.00,Virtual,Sra.,Maniana,125.231,125.232,871
126.231,126.232,2023-03-02,Frankie,Comida rapida,Restaurante,50.00,13,650.00,Virtual,Sra.,Tarde/noche,126.231,126.232,872
127.231,127.232,2023-03-02,Panipuri,Comida rapida,Restaurante,20.00,5,100.00,Virtual,Sra.,Tarde/noche,127.231,127.232,873
128.231,128.232,2023-03-02,Frankie,Comida rapida,Domicilio,50.00,10,500.00,Efectivo,Sr.,Tarde/noche,128.231,128.232,874
129.231,129.232,2023-03-02,Vadapav,Comida rapida,Restaurante,20.00,9,180.00,Efectivo,Sr.,Noche,129.231,129.232,875
130.231,130.232,2023-03-03,Panipuri,Comida rapida,Restaurante,20.00,13,260.00,Efectivo,Sr.,Media noche,130.231,130.232,876
131.231,131.232,2023-03-03,Jugo cania de azucar,Bebidas,Domicilio,25.00,5,125.00,Cheque,Sra.,Media noche,131.231,131.232,877
132.231,132.232,2023-03-03,Cafe frio,Bebidas,Restaurante,40.00,8,320.00,Virtual,Sra.,Maniana,132.231,132.232,878
133.231,133.232,2023-03-03,Jugo cania de azucar,Bebidas,Domicilio,25.00,5,125.00,Efectivo,Sra.,Maniana,133.231,133.232,879
134.231,134.232,2023-03-13,Cafe frio,Bebidas,Domicilio,40.00,14,560.00,Efectivo,Sr.,Maniana,134.231,134.232,880
135.231,135.232,2023-03-13,Sandwich,Comida rapida,Domicilio,60.00,14,840.00,Virtual,Sra.,Noche,135.231,135.232,881
136.231,136.232,2023-03-14,Cafe frio,Bebidas,Restaurante,40.00,8,320.00,Virtual,Sra.,Media noche,136.231,136.232,882
137.231,137.232,2023-03-14,Frankie,Comida rapida,Restaurante,50.00,13,650.00,Efectivo,Sr.,Noche,137.231,137.232,883
138.231,138.232,2023-03-15,Frankie,Comida rapida,Restaurante,50.00,2,100.00,Virtual,Sr.,Tarde,138.231,138.232,884
139.231,139.232,2023-03-15,Cafe frio,Bebidas,Restaurante,40.00,4,160.00,Virtual,Sr.,Media noche,139.231,139.232,885
140.231,140.232,2023-03-15,Jugo cania de azucar,Bebidas,Restaurante,25.00,10,250.00,Efectivo,Sra.,Media noche,140.231,140.232,886
141.231,141.232,2023-03-15,Sandwich,Comida rapida,Domicilio,60.00,5,300.00,Efectivo,Sra.,Media noche,141.231,141.232,887
142.231,142.232,2023-03-15,Sandwich,Comida rapida,Restaurante,60.00,15,900.00,Cheque,Sr.,Noche,142.231,142.232,888
143.231,143.232,2023-03-15,Vadapav,Comida rapida,Restaurante,20.00,1,20.00,Virtual,Sra.,Noche,143.231,143.232,889
144.231,144.232,2023-03-16,Jugo cania de azucar,Bebidas,Domicilio,25.00,12,300.00,Efectivo,Sra.,Media noche,144.231,144.232,890
145.231,145.232,2023-03-16,Frankie,Comida rapida,Restaurante,50.00,11,550.00,Efectivo,Sra.,Tarde/noche,145.231,145.232,891
146.231,146.232,2023-03-16,Aalopuri,Comida rapida,Restaurante,20.00,3,60.00,Virtual,Sra.,Media noche,146.231,146.232,892
147.231,147.232,2023-03-16,Panipuri,Comida rapida,Restaurante,20.00,6,120.00,Virtual,Sr.,Tarde/noche,147.231,147.232,893
148.231,148.232,2023-03-17,Jugo cania de azucar,Bebidas,Domicilio,25.00,14,350.00,Efectivo,Sra.,Media noche,148.231,148.232,894
149.231,149.232,2023-03-17,Cafe frio,Bebidas,Restaurante,40.00,10,400.00,Cheque,Sra.,Noche,149.231,149.232,895
150.231,150.232,2023-03-18,Jugo cania de azucar,Bebidas,Domicilio,25.00,7,175.00,Efectivo,Sra.,Tarde,150.231,150.232,896
151.231,151.232,2023-03-18,Sandwich,Comida rapida,Domicilio,60.00,11,660.00,Virtual,Sr.,Tarde/noche,151.231,151.232,897
152.231,152.232,2023-03-19,Jugo cania de azucar,Bebidas,Restaurante,25.00,6,150.00,Cheque,Sr.,Tarde,152.231,152.232,898
153.231,153.232,2023-03-19,Sandwich,Comida rapida,Restaurante,60.00,13,780.00,Virtual,Sr.,Tarde/noche,153.231,153.232,899
154.231,154.232,2023-03-19,Frankie,Comida rapida,Domicilio,50.00,9,450.00,Efectivo,Sra.,Tarde/noche,154.231,154.232,900
155.231,155.232,2023-03-19,Frankie,Comida rapida,Domicilio,50.00,7,350.00,Efectivo,Sr.,Noche,155.231,155.232,901
156.231,156.232,2023-03-19,Sandwich,Comida rapida,Restaurante,60.00,15,900.00,Efectivo,Sr.,Maniana,156.231,156.232,902
157.231,157.232,2023-03-19,Panipuri,Comida rapida,Domicilio,20.00,11,220.00,Virtual,Sra.,Maniana,157.231,157.232,903
158.231,158.232,2023-03-19,Frankie,Comida rapida,Restaurante,50.00,10,500.00,Cheque,Sra.,Tarde/noche,158.231,158.232,904
159.231,159.232,2023-03-20,Cafe frio,Bebidas,Restaurante,40.00,9,360.00,Efectivo,Sr.,Tarde/noche,159.231,159.232,905
160.231,160.232,2023-03-21,Aalopuri,Comida rapida,Restaurante,20.00,14,280.00,Efectivo,Sr.,Noche,160.231,160.232,906
161.231,161.232,2023-03-21,Cafe frio,Bebidas,Restaurante,40.00,5,200.00,Efectivo,Sra.,Tarde,161.231,161.232,907
162.231,162.232,2023-03-22,Cafe frio,Bebidas,Domicilio,40.00,6,240.00,Cheque,Sra.,Tarde/noche,162.231,162.232,908
163.231,163.232,2023-03-23,Cafe frio,Bebidas,Restaurante,40.00,10,400.00,Efectivo,Sr.,Maniana,163.231,163.232,909
164.231,164.232,2023-03-23,Jugo cania de azucar,Bebidas,Restaurante,25.00,14,350.00,Efectivo,Sr.,Tarde,164.231,164.232,910
165.231,165.232,2023-03-23,Panipuri,Comida rapida,Restaurante,20.00,12,240.00,Efectivo,Sra.,Tarde,165.231,165.232,911
166.231,166.232,2023-03-24,Cafe frio,Bebidas,Domicilio,40.00,2,80.00,Virtual,Sr.,Media noche,166.231,166.232,912
167.231,167.232,2023-03-25,Panipuri,Comida rapida,Restaurante,20.00,14,280.00,Efectivo,Sr.,Media noche,167.231,167.232,913
168.231,168.232,2023-03-25,Cafe frio,Bebidas,Restaurante,40.00,13,520.00,Efectivo,Sra.,Tarde,168.231,168.232,914
169.231,169.232,2023-03-25,Aalopuri,Comida rapida,Restaurante,20.00,2,40.00,Efectivo,Sra.,Tarde,169.231,169.232,915
170.231,170.232,2023-03-26,Vadapav,Comida rapida,Domicilio,20.00,3,60.00,Virtual,Sra.,Maniana,170.231,170.232,916
171.231,171.232,2023-03-26,Sandwich,Comida rapida,Domicilio,60.00,1,60.00,Virtual,Sr.,Tarde/noche,171.231,171.232,917
172.231,172.232,2023-03-26,Vadapav,Comida rapida,Domicilio,20.00,8,160.00,Virtual,Sr.,Media noche,172.231,172.232,918
173.231,173.232,2023-03-27,Panipuri,Comida rapida,Restaurante,20.00,6,120.00,Virtual,Sr.,Tarde,173.231,173.232,919
174.231,174.232,2023-03-27,Panipuri,Comida rapida,Domicilio,20.00,13,260.00,Virtual,Sra.,Media noche,174.231,174.232,920
175.231,175.232,2023-03-27,Panipuri,Comida rapida,Restaurante,20.00,15,300.00,Virtual,Sr.,Media noche,175.231,175.232,921
176.231,176.232,2023-03-27,Sandwich,Comida rapida,Restaurante,60.00,6,360.00,Efectivo,Sr.,Noche,176.231,176.232,922
177.231,177.232,2023-03-29,Cafe frio,Bebidas,Restaurante,40.00,13,520.00,Virtual,Sr.,Tarde/noche,177.231,177.232,923
178.231,178.232,2023-03-29,Cafe frio,Bebidas,Restaurante,40.00,14,560.00,Efectivo,Sr.,Tarde,178.231,178.232,924
179.231,179.232,2023-03-30,Jugo cania de azucar,Bebidas,Domicilio,25.00,14,350.00,Efectivo,Sra.,Noche,179.231,179.232,925
180.231,180.232,2023-04-01,Jugo cania de azucar,Bebidas,Domicilio,25.00,10,250.00,Virtual,Sr.,Noche,180.231,180.232,926
181.231,181.232,2023-04-01,Panipuri,Comida rapida,Restaurante,20.00,13,260.00,Virtual,Sr.,Noche,181.231,181.232,927
182.231,182.232,2023-04-01,Sandwich,Comida rapida,Restaurante,60.00,15,900.00,Virtual,Sr.,Noche,182.231,182.232,928
183.231,183.232,2023-04-01,Vadapav,Comida rapida,Restaurante,20.00,3,60.00,Efectivo,Sra.,Tarde/noche,183.231,183.232,929
184.231,184.232,2023-04-02,Frankie,Comida rapida,Restaurante,50.00,12,600.00,Virtual,Sra.,Tarde/noche,184.231,184.232,930
185.231,185.232,2023-04-02,Jugo cania de azucar,Bebidas,Domicilio,25.00,12,300.00,Efectivo,Sra.,Media noche,185.231,185.232,931
186.231,186.232,2023-04-02,Vadapav,Comida rapida,Domicilio,20.00,15,300.00,Virtual,Sr.,Noche,186.231,186.232,932
187.231,187.232,2023-04-03,Cafe frio,Bebidas,Restaurante,40.00,15,600.00,Efectivo,Sra.,Maniana,187.231,187.232,933
188.231,188.232,2023-04-03,Vadapav,Comida rapida,Domicilio,20.00,9,180.00,Efectivo,Sra.,Maniana,188.231,188.232,934
189.231,189.232,2023-05-01,Frankie,Comida rapida,Domicilio,50.00,10,500.00,Efectivo,Sr.,Noche,189.231,189.232,935
190.231,190.232,2023-05-01,Sandwich,Comida rapida,Domicilio,60.00,11,660.00,Efectivo,Sr.,Media noche,190.231,190.232,936
191.231,191.232,2023-05-01,Frankie,Comida rapida,Domicilio,50.00,15,750.00,Efectivo,Sr.,Maniana,191.231,191.232,937
192.231,192.232,2023-05-01,Frankie,Comida rapida,Restaurante,50.00,10,500.00,Efectivo,Sr.,Media noche,192.231,192.232,938
193.231,193.232,2023-05-01,Aalopuri,Comida rapida,Domicilio,20.00,1,20.00,Efectivo,Sr.,Tarde/noche,193.231,193.232,939
194.231,194.232,2023-05-02,Aalopuri,Comida rapida,Restaurante,20.00,13,260.00,Virtual,Sr.,Noche,194.231,194.232,940
195.231,195.232,2023-05-02,Sandwich,Comida rapida,Restaurante,60.00,5,300.00,Virtual,Sra.,Noche,195.231,195.232,941
196.231,196.232,2023-05-02,Cafe frio,Bebidas,Domicilio,40.00,15,600.00,Virtual,Sra.,Media noche,196.231,196.232,942
197.231,197.232,2023-05-02,Cafe frio,Bebidas,Restaurante,40.00,12,480.00,Efectivo,Sra.,Media noche,197.231,197.232,943
198.231,198.232,2023-05-02,Frankie,Comida rapida,Domicilio,50.00,2,100.00,Cheque,Sra.,Noche,198.231,198.232,944
199.231,199.232,2023-05-02,Jugo cania de azucar,Bebidas,Restaurante,25.00,1,25.00,Virtual,Sr.,Noche,199.231,199.232,945
200.231,200.232,2023-05-02,Frankie,Comida rapida,Restaurante,50.00,8,400.00,Virtual,Sr.,Noche,200.231,200.232,946
201.231,201.232,2023-05-03,Vadapav,Comida rapida,Restaurante,20.00,5,100.00,Cheque,Sra.,Tarde/noche,201.231,201.232,947
202.231,202.232,2023-05-03,Vadapav,Comida rapida,Domicilio,20.00,1,20.00,Efectivo,Sr.,Maniana,202.231,202.232,948
203.231,203.232,2023-05-03,Panipuri,Comida rapida,Domicilio,20.00,4,80.00,Cheque,Sra.,Maniana,203.231,203.232,949
204.231,204.232,2023-05-03,Vadapav,Comida rapida,Domicilio,20.00,11,220.00,Efectivo,Sra.,Maniana,204.231,204.232,950
205.231,205.232,2023-06-01,Cafe frio,Bebidas,Domicilio,40.00,10,400.00,Virtual,Sra.,Tarde,205.231,205.232,951
206.231,206.232,2023-06-01,Frankie,Comida rapida,Restaurante,50.00,6,300.00,Virtual,Sra.,Media noche,206.231,206.232,952
207.231,207.232,2023-06-01,Jugo cania de azucar,Bebidas,Domicilio,25.00,6,150.00,Efectivo,Sra.,Tarde,207.231,207.232,953
208.231,208.232,2023-06-01,Sandwich,Comida rapida,Domicilio,60.00,12,720.00,Efectivo,Sr.,Media noche,208.231,208.232,954
209.231,209.232,2023-06-02,Panipuri,Comida rapida,Domicilio,20.00,7,140.00,Efectivo,Sra.,Tarde,209.231,209.232,955
210.231,210.232,2023-06-02,Aalopuri,Comida rapida,Domicilio,20.00,3,60.00,Virtual,Sr.,Media noche,210.231,210.232,956
211.231,211.232,2023-06-02,Vadapav,Comida rapida,Domicilio,20.00,15,300.00,Virtual,Sra.,Noche,211.231,211.232,957
212.231,212.232,2023-06-03,Sandwich,Comida rapida,Restaurante,60.00,7,420.00,Efectivo,Sra.,Noche,212.231,212.232,958
213.231,213.232,2023-07-01,Panipuri,Comida rapida,Restaurante,20.00,1,20.00,Efectivo,Sra.,Tarde/noche,213.231,213.232,959
214.231,214.232,2023-07-01,Frankie,Comida rapida,Restaurante,50.00,3,150.00,Efectivo,Sr.,Tarde,214.231,214.232,960
215.231,215.232,2023-07-02,Sandwich,Comida rapida,Restaurante,60.00,4,240.00,Virtual,Sr.,Tarde,215.231,215.232,961
216.231,216.232,2023-07-02,Jugo cania de azucar,Bebidas,Restaurante,25.00,10,250.00,Efectivo,Sra.,Tarde/noche,216.231,216.232,962
217.231,217.232,2023-07-02,Aalopuri,Comida rapida,Restaurante,20.00,14,280.00,Cheque,Sr.,Media noche,217.231,217.232,963
218.231,218.232,2023-07-02,Frankie,Comida rapida,Restaurante,50.00,10,500.00,Efectivo,Sr.,Media noche,218.231,218.232,964
219.231,219.232,2023-07-02,Jugo cania de azucar,Bebidas,Domicilio,25.00,14,350.00,Virtual,Sra.,Media noche,219.231,219.232,965
220.231,220.232,2023-07-03,Panipuri,Comida rapida,Restaurante,20.00,9,180.00,Efectivo,Sra.,Tarde,220.231,220.232,966
221.231,221.232,2023-07-03,Sandwich,Comida rapida,Restaurante,60.00,1,60.00,Virtual,Sra.,Tarde/noche,221.231,221.232,967
222.231,222.232,2023-08-02,Vadapav,Comida rapida,Domicilio,20.00,12,240.00,Virtual,Sr.,Tarde,222.231,222.232,968
223.231,223.232,2023-08-02,Frankie,Comida rapida,Restaurante,50.00,12,600.00,Efectivo,Sra.,Tarde/noche,223.231,223.232,969
224.231,224.232,2023-08-02,Panipuri,Comida rapida,Restaurante,20.00,3,60.00,Virtual,Sra.,Media noche,224.231,224.232,970
225.231,225.232,2023-08-03,Panipuri,Comida rapida,Restaurante,20.00,12,240.00,Virtual,Sra.,Noche,225.231,225.232,971
226.231,226.232,2023-08-03,Sandwich,Comida rapida,Restaurante,60.00,9,540.00,Efectivo,Sra.,Maniana,226.231,226.232,972
227.231,227.232,2023-09-02,Vadapav,Comida rapida,Restaurante,20.00,15,300.00,Efectivo,Sr.,Tarde,227.231,227.232,973
228.231,228.232,2023-09-03,Frankie,Comida rapida,Domicilio,50.00,13,650.00,Virtual,Sr.,Tarde,228.231,228.232,974
229.231,229.232,2023-09-03,Aalopuri,Comida rapida,Restaurante,20.00,15,300.00,Efectivo,Sr.,Maniana,229.231,229.232,975
230.231,230.232,2023-09-03,Frankie,Comida rapida,Restaurante,50.00,7,350.00,Virtual,Sra.,Tarde/noche,230.231,230.232,976
231.231,231.232,2023-09-03,Jugo cania de azucar,Bebidas,Restaurante,25.00,14,350.00,Cheque,Sr.,Tarde,231.231,231.232,977
232.231,232.232,2023-09-03,Panipuri,Comida rapida,Domicilio,20.00,4,80.00,Efectivo,Sra.,Tarde,232.231,232.232,978
233.231,233.232,2023-09-03,Frankie,Comida rapida,Restaurante,50.00,10,500.00,Efectivo,Sra.,Tarde,233.231,233.232,979
234.231,234.232,2023-10-01,Vadapav,Comida rapida,Restaurante,20.00,7,140.00,Efectivo,Sr.,Media noche,234.231,234.232,980
235.231,235.232,2023-10-01,Panipuri,Comida rapida,Restaurante,20.00,7,140.00,Virtual,Sra.,Tarde,235.231,235.232,981
236.231,236.232,2023-10-01,Cafe frio,Bebidas,Restaurante,40.00,7,280.00,Cheque,Sr.,Media noche,236.231,236.232,982
237.231,237.232,2023-10-01,Vadapav,Comida rapida,Restaurante,20.00,9,180.00,Efectivo,Sr.,Tarde/noche,237.231,237.232,983
